,Himmelblau_solution_pso_0,Himmelblau_solution_de_0,Himmelblau_solution_ga_0,Himmelblau_solution_pso_1,Himmelblau_solution_de_1,Himmelblau_solution_ga_1,Himmelblau_solution_pso_2,Himmelblau_solution_de_2,Himmelblau_solution_ga_2,Himmelblau_solution_pso_3,Himmelblau_solution_de_3,Himmelblau_solution_ga_3,Himmelblau_solution_pso_4,Himmelblau_solution_de_4,Himmelblau_solution_ga_4,Himmelblau_solution_pso_5,Himmelblau_solution_de_5,Himmelblau_solution_ga_5,Himmelblau_solution_pso_6,Himmelblau_solution_de_6,Himmelblau_solution_ga_6,Himmelblau_solution_pso_7,Himmelblau_solution_de_7,Himmelblau_solution_ga_7,Himmelblau_solution_pso_8,Himmelblau_solution_de_8,Himmelblau_solution_ga_8,Himmelblau_solution_pso_9,Himmelblau_solution_de_9,Himmelblau_solution_ga_9,Himmelblau_solution_pso_10,Himmelblau_solution_de_10,Himmelblau_solution_ga_10,Himmelblau_solution_pso_11,Himmelblau_solution_de_11,Himmelblau_solution_ga_11,Himmelblau_solution_pso_12,Himmelblau_solution_de_12,Himmelblau_solution_ga_12,Himmelblau_solution_pso_13,Himmelblau_solution_de_13,Himmelblau_solution_ga_13,Himmelblau_solution_pso_14,Himmelblau_solution_de_14,Himmelblau_solution_ga_14,Himmelblau_solution_pso_15,Himmelblau_solution_de_15,Himmelblau_solution_ga_15,Himmelblau_solution_pso_16,Himmelblau_solution_de_16,Himmelblau_solution_ga_16,Himmelblau_solution_pso_17,Himmelblau_solution_de_17,Himmelblau_solution_ga_17,Himmelblau_solution_pso_18,Himmelblau_solution_de_18,Himmelblau_solution_ga_18,Himmelblau_solution_pso_19,Himmelblau_solution_de_19,Himmelblau_solution_ga_19,Himmelblau_solution_pso_20,Himmelblau_solution_de_20,Himmelblau_solution_ga_20,Himmelblau_solution_pso_21,Himmelblau_solution_de_21,Himmelblau_solution_ga_21,Himmelblau_solution_pso_22,Himmelblau_solution_de_22,Himmelblau_solution_ga_22,Himmelblau_solution_pso_23,Himmelblau_solution_de_23,Himmelblau_solution_ga_23,Himmelblau_solution_pso_24,Himmelblau_solution_de_24,Himmelblau_solution_ga_24,Himmelblau_solution_pso_25,Himmelblau_solution_de_25,Himmelblau_solution_ga_25,Himmelblau_solution_pso_26,Himmelblau_solution_de_26,Himmelblau_solution_ga_26,Himmelblau_solution_pso_27,Himmelblau_solution_de_27,Himmelblau_solution_ga_27,Himmelblau_solution_pso_28,Himmelblau_solution_de_28,Himmelblau_solution_ga_28,Himmelblau_solution_pso_29,Himmelblau_solution_de_29,Himmelblau_solution_ga_29
454,-29737.555345652465,-30231.348222437653,-28977.168833573476,-29458.30144144985,-30077.078170551915,-29397.433527334688,-30142.53555098915,-30113.286243234317,-30347.27074051248,-30039.088613932414,-30626.47991465222,-28940.697166010643,-29708.096221681924,-30501.83012848486,-29761.114083671528,-30454.884007234676,-30342.147026204177,-28744.001213656993,-29765.56506971247,-30102.679511198872,-29578.318806546606,-29406.169216795297,-30654.391613770025,-29679.619124839934,-30260.89951399033,-30639.11462217424,-29270.31082522311,-30060.85154340599,-30434.587011705466,-29164.632057685332,-30184.917696573953,-30538.303395804316,-29709.37640315743,-30288.818887551704,-30567.88004688041,-29050.699021943,-29407.160416753934,-30584.021679218447,-29565.56265267473,-30186.15771864444,-30533.355271305685,-29431.53313265666,-30405.908453637865,-30649.771488602586,-30124.522973802603,-30170.495858664923,-30591.989344586073,-30208.691458072113,-29612.876407448148,-30226.82797758819,-28633.233618239963,-30491.318705620033,-30447.705061810804,-29421.941374975966,-30186.157718632858,-30449.136750540034,-29895.47365700334,-29714.069226881733,-30364.95358396088,-29062.430008938732,-29470.270495932527,-30504.372354246512,-29585.15007671013,-29664.704681631527,-29421.63621013138,-28867.197086680037,-30651.52699268604,-29859.930228761998,-29609.826188059946,-29407.172736645196,-30472.69607783623,-29376.175558781462,-30266.8406825245,-30473.71250631448,-29724.648557947723,-28946.83691262208,-30577.391586544007,-29776.385829286053,-29686.462342475745,-30646.10355674044,-29875.327116159573,-30185.71294270998,-30651.89885764545,-28770.46072523519,-30663.211345012518,-30317.174145612167,-29510.845779909545,-29898.19945515306,-30143.36667281612,-28964.805232251943
455,-29737.555345675348,-30231.348222437653,-28979.92538585957,-29458.30144144985,-30077.078170551915,-29397.433527334688,-30142.535558575768,-30113.286243234317,-30347.27074051248,-30039.090660937818,-30626.47991465222,-28940.697166010643,-29708.096221681928,-30501.83012848486,-29761.114083671528,-30454.896942195923,-30342.147026204177,-28744.001213656993,-29765.56506971247,-30102.679511198872,-29578.318806546606,-29406.169254706332,-30654.391613770025,-29679.619124839934,-30260.89951399033,-30639.11462217424,-29270.31082522311,-30060.870474124822,-30434.587011705466,-29164.632057685332,-30184.91769674933,-30538.303395804316,-29709.37640315743,-30288.821366605043,-30567.88004688041,-29050.699021943,-29407.160416753934,-30584.021679218447,-29565.56265267473,-30186.15771864444,-30533.355271305685,-29431.53313265666,-30405.908453643642,-30649.771488602586,-30124.522973802603,-30170.4968536449,-30591.989347622875,-30208.691458072113,-29612.876407448148,-30226.82797758819,-28633.233618239963,-30491.338510777234,-30447.705061810804,-29421.941374975966,-30186.157718632858,-30449.28009490528,-29895.47365700334,-29714.069226881733,-30364.95358396088,-29062.430008938732,-29470.270495933342,-30504.372357377575,-29585.15007671013,-29664.70468163153,-29421.63621013138,-28867.197086680037,-30651.526992716776,-29859.930228761998,-29629.922531344535,-29407.172736645196,-30472.69607783623,-29376.175558781462,-30266.840683140377,-30473.71250631448,-29724.648557947723,-28958.15367748303,-30577.391586544007,-29776.385829286053,-29686.462342475745,-30646.10355674044,-29875.327116159573,-30185.712942743798,-30651.89885764545,-28770.46072523519,-30663.211345012518,-30317.174145631467,-29510.845779909545,-29898.199465649373,-30143.857693167356,-28964.80525308151
456,-29737.555345696434,-30231.348222437653,-28979.92538585957,-29458.30144144985,-30077.078170551915,-29397.433527334688,-30142.535563168305,-30113.286243234317,-30347.33965055608,-30039.0932975768,-30626.47991465222,-28940.697166010643,-29708.096221681928,-30501.83012848486,-29761.114083671528,-30454.904631188987,-30342.147026204177,-28744.001213656993,-29765.565069712553,-30102.679511198872,-29578.318806546606,-29406.169254706332,-30654.391613770025,-29679.619124839934,-30260.899866466047,-30639.11462217424,-29270.31082522311,-30060.894899158186,-30434.587011705466,-29164.632057685332,-30184.91769692288,-30538.303395804316,-29709.37640315743,-30288.82402362486,-30567.88004688041,-29050.699021943,-29407.160416753934,-30584.021679218447,-29565.56265267473,-30186.15771864444,-30533.355271305685,-29431.53313265666,-30405.908453643642,-30649.771488602586,-30124.522973802603,-30170.49789439864,-30591.989347622875,-30208.691458072113,-29612.876407448148,-30226.82797758819,-28633.233618239963,-30491.338510777234,-30447.705061810804,-29421.941374975966,-30186.157718632858,-30449.28009490528,-29895.47365700334,-29714.06923053181,-30364.95358396088,-29062.430014302798,-29470.270495937348,-30504.372357377575,-29585.15007671013,-29664.70468163153,-29421.63623121339,-28867.197086680037,-30651.526992716776,-29859.930228761998,-29609.826188059946,-29407.17273664523,-30472.69607783623,-29376.175720930914,-30266.840685337476,-30473.71250631448,-29724.648702198876,-28976.496967345527,-30577.391586544007,-29776.385829286053,-29686.462342475745,-30646.10355674044,-29875.327116159573,-30185.712942857463,-30651.89885764545,-28770.46072523519,-30663.211345012518,-30317.174145631467,-29510.845779909545,-29898.19947582647,-30146.14996292256,-28964.8052584521
457,-29737.55534578443,-30231.348222437653,-28979.92538585957,-29458.301441449854,-30077.078170551915,-29397.433527334688,-30142.53557048385,-30113.286243234317,-30347.33965055608,-30039.0932975768,-30626.47991465222,-28940.697166010643,-29708.096221681928,-30501.96495102073,-29761.114083671528,-30454.916817532845,-30342.147026204177,-28744.001213656993,-29765.565069712553,-30102.679511198872,-29578.318806546606,-29406.16925477272,-30654.391613770025,-29679.781919076915,-30260.90016644608,-30639.11462217424,-29270.31082522311,-30060.914439113098,-30434.587011705466,-29164.632057685332,-30184.91769706172,-30538.46592583271,-29709.37640315743,-30288.827037119252,-30567.88004688041,-29050.699021943,-29407.160416753934,-30589.75326228165,-29565.56265267473,-30186.15771864444,-30535.34553696531,-29431.53313265666,-30405.908453645767,-30649.771488602586,-30124.522973802603,-30170.498727001694,-30593.462753297525,-30208.76886029629,-29612.87640744815,-30226.82797758819,-28633.233618239963,-30491.35005010093,-30447.705061810804,-29421.941374975966,-30186.157718632858,-30449.431921170395,-29895.47365700334,-29714.069231272228,-30364.95358396088,-29062.430014302798,-29470.270495940553,-30504.372357377575,-29585.15007671013,-29664.70468163153,-29421.63623596617,-28867.197086680037,-30651.526992786145,-29859.930228761998,-29609.826188059946,-29407.172736645232,-30472.69607783623,-29376.175720930914,-30266.840685337476,-30473.71250631448,-29724.648702198876,-28992.85632495681,-30577.391586544007,-29776.385829286053,-29686.462342475745,-30646.682228359947,-29875.327116159573,-30185.71294294839,-30651.89885764545,-28770.46072523519,-30663.211345012518,-30317.174145631467,-29510.845779909545,-29898.19948690838,-30146.14996292256,-28964.806500298808
458,-29737.55534578443,-30231.58468989406,-28981.045396996444,-29458.301441449854,-30077.078170551915,-29397.433527334688,-30142.535581382297,-30113.286243234317,-30347.33965055608,-30039.096678466318,-30626.47991465222,-28940.703186602543,-29708.096221681928,-30502.50609577413,-29761.11418537612,-30454.92328002154,-30342.147026204177,-28744.001213656993,-29765.565069712553,-30102.679511198872,-29578.318806546606,-29406.16925477272,-30654.391613770025,-29679.781919076915,-30260.90016644608,-30639.11462217424,-29270.31082522311,-30060.926678048112,-30434.587011705466,-29164.632057685332,-30184.917697172794,-30538.46592583271,-29709.37640315743,-30288.829912033594,-30567.88004688041,-29056.46827551837,-29407.160416753934,-30589.75326228165,-29565.56265267473,-30186.15771864444,-30535.34553696531,-29431.53313265666,-30405.908453648088,-30649.771488602586,-30124.522973802603,-30170.499265816572,-30593.462753297525,-30208.76886029629,-29612.87640744816,-30226.82797758819,-28633.233618239963,-30491.357115775732,-30447.705061810804,-29421.941374975966,-30186.157718632858,-30450.139869328494,-29895.47365700334,-29714.06923186456,-30364.95358396088,-29062.430014302798,-29470.27049594387,-30504.372357377575,-29585.15007671013,-29664.70468163153,-29421.63623596617,-28867.578040225715,-30651.526992897663,-29860.184354934507,-29609.826188059946,-29407.172736645247,-30472.69607783623,-29376.175720930914,-30266.840686851076,-30473.71250634943,-29724.648702198876,-29005.930314572688,-30577.391586544007,-29776.385829286053,-29686.462342475745,-30646.682228359947,-29875.327116159573,-30185.712943021135,-30651.89889914402,-28770.46072523519,-30663.211345339234,-30317.174145631467,-29510.845779909545,-29898.199495773908,-30146.14996292256,-28964.806500298808
459,-29737.55534578443,-30231.586098575906,-28981.045396996444,-29458.301441449854,-30077.078170551915,-29397.433562596063,-30142.53558293505,-30113.286243234317,-30347.33965055608,-30039.097683289983,-30626.47991465222,-28940.71115733877,-29708.096221681928,-30502.601095693393,-29761.11480419943,-30454.93415119991,-30342.147026204177,-28744.001213656993,-29765.565069713775,-30102.679511198872,-29578.318806546606,-29406.169272629915,-30654.391613770025,-29679.781919076915,-30260.900217888484,-30639.11465696535,-29270.31082522311,-30060.926678048112,-30434.587011705466,-29164.632057685332,-30184.917697281897,-30538.46592583271,-29709.37640315743,-30288.833839546733,-30567.88004688041,-29056.46827551837,-29407.160416753934,-30589.75326228165,-29565.56265267473,-30186.15771864444,-30535.34553696531,-29431.53313265666,-30405.90845364995,-30649.771488602586,-30124.522973802603,-30170.499372388273,-30593.462753297525,-30208.76886029629,-29612.876407448166,-30226.82797758819,-28633.233618239963,-30491.368440480714,-30447.705061810804,-29421.941374975966,-30186.157718632858,-30450.139869328494,-29895.47365700334,-29714.06923297731,-30364.95358396088,-29062.430014302798,-29470.270495946024,-30504.372357377575,-29585.15007671013,-29664.70468163153,-29421.636251032673,-28867.578040225715,-30651.526992897663,-29860.184354948127,-29610.03684901648,-29407.17273664526,-30472.69607783623,-29376.175720930914,-30266.840689398166,-30473.71250634943,-29724.648702198876,-29016.380868522567,-30577.391586544007,-29776.385829286053,-29686.462342475745,-30646.682228359947,-29875.327116159573,-30185.712943079332,-30651.89889914402,-28770.46072523519,-30663.211345339234,-30317.174145631467,-29510.845779909545,-29898.199503643606,-30146.14996292256,-28964.963745427503
460,-29737.5553458352,-30231.586098575906,-28981.045396996444,-29458.301441449854,-30077.078170551915,-29397.435090442043,-30142.53558520768,-30113.286243234317,-30347.33965055608,-30039.098896804568,-30626.47991465222,-28940.71115733877,-29708.096221681928,-30502.601095693393,-29761.11480419943,-30454.93415119991,-30342.147026204177,-28744.001213656993,-29765.56506971606,-30102.679511198872,-29578.318806546606,-29406.169272629915,-30654.391613770025,-29679.781919076915,-30260.900363787197,-30639.11465696535,-29270.31082522311,-30060.926678048112,-30434.678160347117,-29164.632057685332,-30184.917697445402,-30538.46592583271,-29709.37640315743,-30288.83773950723,-30567.88004688041,-29056.46827551837,-29407.160416753934,-30589.75326228165,-29565.56265267473,-30186.15771864444,-30535.34553696531,-29431.53313265666,-30405.908453651435,-30649.771488602586,-30124.522973802603,-30170.500190721858,-30593.462753297525,-30208.7688828327,-29612.87640744817,-30226.82797758819,-28633.233965624262,-30491.368440480714,-30447.917760437158,-29421.941374975966,-30186.157718632858,-30450.139869328494,-29895.47365700334,-29714.06923697187,-30364.95358396088,-29062.430014302798,-29470.270495947083,-30504.502904396115,-29585.15007671013,-29664.704681631534,-29421.636251032673,-28867.578040225715,-30651.526992908584,-29860.184354948127,-29610.03684901648,-29407.17273664526,-30472.696154400557,-29376.175720930914,-30266.840689398166,-30473.71250634943,-29724.648702198876,-29028.382121989238,-30577.391586544007,-29776.385829286053,-29686.462342475745,-30646.682228359947,-29875.327116159573,-30185.71294317338,-30651.89889914402,-28770.46072523519,-30663.211345339234,-30317.174145631467,-29510.845779909545,-29898.19950824159,-30146.14996292256,-28964.963771627663
461,-29737.555345837998,-30231.666139609202,-28981.045396996444,-29458.301441449854,-30077.078170551915,-29397.435090442043,-30142.535591466076,-30113.286243234317,-30347.33971409379,-30039.102232953213,-30626.47991465222,-28940.71122290263,-29708.096221681928,-30502.601095693393,-29761.12275321613,-30454.939775687213,-30342.147026204177,-28744.001213656993,-29765.56506971606,-30102.679511198872,-29578.318806546606,-29406.169272629915,-30654.391768130707,-29679.781919076915,-30260.90048050617,-30639.11465696535,-29270.31082522311,-30060.944637082946,-30434.678160347117,-29164.632057685332,-30184.917697576202,-30538.46592583271,-29709.37640315743,-30288.840167400776,-30568.05032783304,-29056.46827551837,-29407.160416753934,-30591.030749437516,-29565.56265267473,-30186.15771864444,-30538.406127040776,-29431.544541305433,-30405.908453652628,-30649.995245486003,-30124.533544358732,-30170.500845388804,-30593.462753297525,-30208.7688828327,-29612.876407448173,-30226.82797758819,-28633.234275328738,-30491.368440480714,-30447.917760437158,-29421.941374975966,-30186.157718632858,-30450.139869328494,-29895.47365700334,-29714.06923697187,-30364.95358396088,-29062.430014302798,-29470.270495947083,-30504.502904396115,-29585.15007671013,-29664.704681631534,-29421.636285384033,-28867.578040225715,-30651.526992940293,-29860.184354948127,-29610.03684901648,-29407.17273664526,-30472.696154400557,-29376.175720930914,-30266.840690083875,-30473.71250634943,-29724.648702198876,-29049.51024410723,-30577.391586544007,-29776.385835046625,-29686.462342475745,-30646.682228359947,-29875.327116159573,-30185.71294326119,-30651.89889914402,-28770.46072523519,-30663.211345339234,-30317.174145631467,-29510.845779909545,-29898.1995125418,-30146.14996292256,-28964.963771627663
462,-29737.555345848887,-30231.666139609202,-28981.045396996444,-29458.301441449854,-30077.078170551915,-29397.435090442043,-30142.53559772007,-30113.286243234317,-30347.33971409379,-30039.10490187067,-30626.47991465222,-28940.71122290263,-29708.096221681928,-30502.601095693393,-29761.114981843533,-30454.945332130264,-30342.147026204177,-28744.001213656993,-29765.56506971606,-30102.679511198872,-29578.324601026325,-29406.169272629915,-30654.391780776645,-29679.781919076915,-30260.900573881358,-30639.11479126528,-29270.31082522311,-30060.951170955603,-30434.678160347117,-29164.632057685332,-30184.917697681492,-30538.46592583271,-29709.37640315743,-30288.846193438287,-30568.05032783304,-29056.46827551837,-29407.160416753934,-30591.030749437516,-29565.56265267473,-30186.15771864444,-30538.406127040776,-29431.861471709562,-30405.908453653577,-30649.995245486003,-30124.533544358732,-30170.501369122412,-30593.462753297525,-30208.7688828327,-29612.876407448177,-30226.82797758819,-28633.234275328738,-30491.368440480714,-30448.11987562148,-29421.941374975966,-30186.157718632858,-30450.139869328494,-29895.47365700334,-29714.069239056927,-30364.95358396088,-29062.43005185126,-29470.270495948862,-30504.502904396115,-29585.15007671013,-29664.704681631534,-29421.636285384033,-28867.727041500024,-30651.52699297145,-29860.184354948127,-29610.03684901648,-29407.1727366453,-30472.696154400557,-29376.175720930914,-30266.840693434922,-30473.72570183892,-29724.940908662087,-29067.74020765815,-30577.391586544007,-29776.385835046625,-29686.462342475745,-30646.682228359947,-29875.327116159573,-30185.712943378414,-30651.89889914402,-28770.46072523519,-30663.211345339234,-30317.174145631467,-29510.845779909545,-29898.199516689274,-30146.14996292256,-28964.963793568415
463,-29737.55534588694,-30231.666139609202,-28981.04540145012,-29458.301441449854,-30077.078170551915,-29397.435125703418,-30142.53560272893,-30114.128816474524,-30347.33974498674,-30039.10490187067,-30626.47991465222,-28940.71122290263,-29708.096221681928,-30502.601095693393,-29761.114981843533,-30454.954222859757,-30342.147026204177,-28744.001213656993,-29765.565069716846,-30103.0250513997,-29578.324601026325,-29406.169272629915,-30654.391780776645,-29679.781919076915,-30260.900648581504,-30639.11479126528,-29270.31082522311,-30060.97323313902,-30434.678160347117,-29164.632057685332,-30184.917697810153,-30538.46592583271,-29709.37640315743,-30288.846334873015,-30568.05032783304,-29056.46827551837,-29407.160416753934,-30591.030749437516,-29565.60529695296,-30186.15771864444,-30538.406127040776,-29431.861471709562,-30405.908453654338,-30650.550639050245,-30124.533544358732,-30170.50178810933,-30593.462753297525,-30208.7688828327,-29612.87640744818,-30226.82797758819,-28633.242144316355,-30491.37571528009,-30448.11987562148,-29421.941374975966,-30186.157718632858,-30450.139869328494,-29895.473681052317,-29714.069239056927,-30364.95358396088,-29062.43005185126,-29470.27049595144,-30504.502904396115,-29585.15007671013,-29664.704681631534,-29421.636285384033,-28867.727041500024,-30651.52699298257,-29860.184354948127,-29610.03684901648,-29407.1727366453,-30472.696154400557,-29376.175720930914,-30266.840693434922,-30473.725701865907,-29724.940908662087,-29082.30724363413,-30577.391586544007,-29776.385835046625,-29686.462342475745,-30646.682228359947,-29875.327116159573,-30185.712943414823,-30651.89889914402,-28770.46072523519,-30663.211345339234,-30317.174145631467,-29510.845779909545,-29898.199518697802,-30152.08054897024,-28964.963793568415
464,-29737.555345917375,-30231.666139609202,-28981.04540145012,-29458.301441449854,-30077.078170551915,-29397.435294038045,-30142.535611414238,-30116.876212909727,-30347.33974498674,-30039.106075393956,-30626.47991465222,-28940.71122290263,-29708.096221681928,-30502.933912327986,-29761.114981843533,-30454.96135295851,-30342.147026204177,-28744.001213656993,-29765.565069718592,-30103.0250513997,-29578.324601026325,-29406.169281158865,-30654.39178387567,-29679.781919076915,-30260.900742878344,-30639.11479126528,-29270.31082522311,-30060.97323313902,-30434.678160347117,-29164.632057685332,-30184.917697996727,-30538.46604869413,-29709.37640315743,-30288.848600130405,-30568.05032783304,-29056.46827551837,-29407.160416753934,-30591.030749437516,-29565.60529695296,-30186.15771864444,-30538.406127040776,-29431.861471709562,-30405.90845365495,-30650.550639050245,-30124.533544358732,-30170.502140439254,-30593.462753297525,-30208.7688828327,-29612.87640744819,-30226.82797758819,-28633.242144316355,-30491.38650827606,-30448.11987562148,-29421.941374975966,-30186.157718632858,-30450.139869328494,-29895.473681052317,-29714.069241898927,-30364.95358396088,-29062.43005185126,-29470.27049595144,-30505.3353224006,-29585.15007671013,-29664.704681631534,-29421.636285384033,-28867.727041500024,-30651.526992991465,-29860.184354948127,-29619.316987682836,-29407.1727366453,-30472.696154400557,-29376.175720930914,-30266.84069391302,-30473.725701865907,-29724.940908662087,-29087.082577407615,-30577.391586544007,-29776.385835046625,-29686.462342475745,-30646.682228359947,-29875.327116159573,-30185.71294356865,-30651.89889914402,-28770.46072523519,-30663.211345339234,-30317.174145636316,-29510.845779909545,-29898.19952087047,-30152.08054897024,-28964.963793568415
